ID	EN
4631	peaceful use of energy
1743	peacekeeping
6001	peasant class
4469	peat
6854	pedestrian
4799	pedestrian zone
2315	Peloponnese
5497	penal code
877	penal institution
3878	penalty
2353	penitentiary staff
3751	pension scheme
4813	people's bank
382	people's democracy
147	per capita consumption
3328	per capita distribution
599	percolation water
5231	perennial vegetable
5325	performance drugs
2810	performing arts
6899	periodic penalty payment
4139	periodical publication
3701	peripheral
4128	peripheral region
387	perishable goods
325	permanent crop
7417	permanent representation to the EU
8335	Pernik region  [V4.3]
3222	personal accident insurance
5595	personal data
7195	personal development
5317	personal effects
1312	personal income tax
3243	personal insurance
2818	personal property
4087	personal weapon
2332	personalisation of power
1163	personnel administration
2552	persons in work
2331	Peru
2357	pesticide
3469	pesticide residue
3818	pesticides industry
4163	pet food
2363	petition
2364	petrochemicals
2365	petrodollar
3771	petrol
2366	petroleum
3764	petroleum exploration
3733	petroleum policy
2772	petroleum product
3767	petroleum production
3294	petrology
1084	pharmaceutical expenses
1415	pharmaceutical industry
1594	pharmaceutical legislation
2773	pharmaceutical product
3596	pharmacist
2367	pharmacology
7355	pharmacy
2368	Philippines
2369	philosophy
5789	philosophy of law
3760	phosphate
2372	phosphorus
2373	photochemistry
1416	photographic industry
2374	photovoltaic cell
5428	physical aggression
678	physical education
833	physical environment
2694	physical process
3946	physical sciences
3349	physically disabled
2377	Picardy
6262	picture synthesis
3845	piece work pay
2379	Piedmont
4692	pigmeat
7848	Pilsen
1118	pip fruit
4528	pipeline transport
4584	piping
2383	piracy
3416	Pitcairn Islands
2389	plain
7379	plan
2395	plankton
657	planned economy
5094	planning of the school year
1475	plant breeding
1763	plant disease
191	plant health control
1595	plant health legislation
2985	plant health product
4490	plant health treatment
1030	plant life
3409	plant propagation
3153	plant resources
7133	plant variety right
2410	plantation
4109	plasma physics
2425	plaster
2420	plasticiser
1837	plastics
1383	plastics industry
2421	plate
2424	platinum
4832	pleasure craft
3044	plebiscite
8314	Pleven region  [V4.3]
2237	plot
8308	Plovdiv region  [V4.3]
5678	plumbing equipment
5793	pluralism in the media
2429	plutonium
169	plywood
1725	pneumatic machinery
2430	pneumatic tyre
7975	Podlachia province
7824	Podravska
2439	Poitou-Charentes
2543	Poland
3414	polar region
2440	police
3055	police checks
5551	police cooperation
2493	policy on agricultural structures
2747	polishing and scouring preparations
244	political affiliation
1437	political alternation
8478	Political and Security Committee  [V4.3]
2388	political arbitration
2867	political asylum
49	political behaviour
5357	political centre
6014	political club
6017	political coalition
7189	political cohabitation
220	political cooperation
309	political crisis
8419	political culture  [V4.3]
457	political discrimination
5069	political executive
1150	political geography
1197	political group
1282	political ideology
1453	political institution
1467	political integration
2269	political involvement
769	political kidnapping
1137	political left
1749	political majority
1928	political militant
3054	political minority
5748	political morality
1998	political motivation
2155	political opposition
2258	political parties
2370	political philosophy
2573	political power
2600	political press
2630	political prisoner
2422	political programme
7385	political propaganda
5841	political reform
2991	political refugee
3379	political representation
3517	political responsibility
582	political right
3900	political rights
3947	political science
5897	political situation
7394	political sociology
3964	political split
4275	political status
3025	political system
4436	political tendency
526	political unrest
4730	political violence
3589	politician
4704	politics
5067	polling station
2521	pollutant
4800	polluted area
2626	polluter pays principle
2524	pollution
177	pollution control
1707	pollution control measures
2538	pollution from agricultural sources
2529	pollution from land-based sources
3163	pollution from ships
2533	pollution of waterways
6538	polygamy
2545	polymer
2546	Polynesia
7977	Pomerania
7825	Pomurska
2697	popular art
326	popular culture
6909	popularising science
2908	population census
389	population density
3318	population dynamics
6543	population forecast
4852	population growth
2553	population of working age
2484	population policy
4259	population statistics
7413	populism
5800	pornography
6911	port administration
3105	port traffic
2512	ports policy
2563	Portugal
5423	Portuguese-speaking Africa
81	position of women
4118	post office financial services
7134	post-communism
658	post-industrial economy
2566	postal and telecommunications services
4384	postal charges
4133	postal service
4760	postal vote
792	postgraduate education
3761	potash
2568	potassium
2548	potato
4743	poultry
4427	poultry farming
4687	poultrymeat
2281	poverty
1889	powder metallurgy
1571	powdered milk
2576	power of assessment
1777	power of attorney
2580	power of decision
2577	power of implementation
2578	power of initiative
2582	power of ratification
3782	power plant
3048	power to appoint
2581	power to negotiate
41	powers of parliament
5519	powers of the EC Institutions
5518	powers of the EP
5821	practitioner of alternative medicine
7849	Prague
8526	Prahova  [V4.3]
7132	pre-accession aid
6710	pre-accession strategy
2589	pre-packaging
679	pre-school education
6304	precautionary principle
2618	precedence of Community law
1886	precious metal
2381	precious stones
1845	precision engineering
2169	precision instrument
3880	prefabrication
4605	preferential agreement
2684	preferential price
4764	preferential voting
5803	prehistory
4391	preliminary draft budget
5452	preliminary draft EC budget
5832	preliminary issue
87	preparation for market
1250	prepared foodstuff
463	preservative
4083	preserved product
4175	president of an institution
5807	President of the Commission
5133	President of the EP
704	presidential election
7386	presidential régime
2599	press
395	press agency
31	press release
5179	press undertaking
5614	pressure equipment
3347	prevention of delinquency
2611	prevention of pollution
7838	Prešov region
2646	price agreement
188	price control
460	price disparity
2670	price fixed in advance
1039	price fluctuation
1072	price formation
5011	price freeze
4146	price increase
1354	price index
1348	price indexing
4818	price list
3208	price net of tax
3272	price of agricultural produce
2654	price of energy
2655	price of farm land
5173	price of land
262	price of securities
4623	price reduction
3152	price regulations
4248	price stability
4235	price support
2632	prices
2489	prices policy
2617	primacy of the law
793	primary education
705	primary election
2748	primary product
4008	primary sector
7387	primitive religion
3822	Principality of Asturias
4126	principle of additionality
6265	principle of communitisation
8468	principle of legal certainty  [V4.3]
6133	principle of proportionality
5812	principle of subsidiarity
5671	printer
1332	printing
3078	priority region
3963	prison administration
3962	prison system
3955	prisoner
3498	prisoner of war
6925	prisoner work
969	private aid
4814	private bank
5602	private ECU
794	private education
2997	private forest
3599	private insurance
566	private international law
1495	private investment
576	private law
3896	private limited company
4516	private means of transport
3015	private media
3375	private medical treatment
2819	private property
829	private sector
4288	private stock
3220	private-sector liquidity
3932	privatisation
3049	privilege
3562	probationary period
1111	processed cheese
2736	processed food product
1258	processed foodstuff
1377	processing industry
5935	processing under customs control
4404	producer co-responsibility
1201	producer group
2638	producer price
3635	producer's liability
71	product design
5573	product designation
479	product diversification
3642	product life
2871	product quality
4036	product safety
4239	product specialisation
2707	production
797	production aid
5123	production capacity
179	production control
275	production cost
1465	production improvement
2399	production planning
2481	production policy
3633	production quota
3576	production refund
6298	production standard
3634	production statistics
3628	production surplus
6293	production target
6294	production technique
2724	productivity
2637	professional army
3574	professional association
5475	professional career
3566	professional ethics
5632	professional experience
4192	professional partnership
2868	professional qualifications
4000	professional secret
2161	professional society
3613	professional sport
4842	profit
3569	profit sharing
3283	profitability
5972	programme budgeting
781	programmed learning
5184	programmes industry
5199	programming language
7987	prohibited weapon
918	project evaluation
928	project management
5824	project of Community interest
2807	promotion
5826	promotion of the European idea
4119	promulgation of a law
5809	proof
3775	propane gas
2806	property development
3242	property insurance
1687	property leasing
3378	property market
1314	property tax
3383	proportional representation
6300	prospective technological studies
2823	prostitution
4801	protected area
865	protected species
2826	protection of animal life
2830	protection of animals
2832	protection of communications
2833	protection of freedoms
2834	protection of minorities
2827	protection of plant life
2828	protection of privacy
2831	protection of shareholders
2844	protectionism
6007	protective clause
5612	protective equipment
2775	protein products
6732	protestant church law
5165	Protestantism
6884	protocol
2851	protocol on sugar
2850	protocol to an agreement
2852	prototype
2853	Provence-Alpes-Côte d'Azur
2854	province
2061	Province of Antwerp
1028	Province of East Flanders
5036	Province of Flemish Brabant
1227	Province of Hainault
1661	Province of Limbourg
1651	Province of Liège
1713	Province of Luxembourg
2028	Province of Namur
5038	Province of Walloon Brabant
1027	Province of West Flanders
3446	provision
1079	provision of documents
2602	provision of services
508	provisional twelfth
4761	proxy vote
1480	psychiatric confinement
1256	psychiatric institution
2855	psychiatry
4094	psychoanalysis
6613	psychological harassment
2856	psychology
7812	psychometric test
5914	psychotropic substance
58	public accounting
77	public administration
2588	public authorities
5891	public awareness campaign
4815	public bank
740	public borrowing
4834	public building
5829	public conduct of debates
8418	public consultation  [V4.3]
1810	public contract
424	public debt
4012	public economic law
659	public economy
796	public education
403	public expenditure
1018	public finance
5154	public financing
3885	public health
4091	public hearing
3547	public holiday
3371	public hygiene
878	public institution
3630	public insurance
567	public international law
1496	public investment
578	public law
2124	public legal official
4868	public library
4190	public limited company
1990	public morality
7187	public office
2152	public opinion
2162	public order
8466	public policy  [V4.3]
2812	public property
5417	public prosecution
1938	public prosecutor's department
3255	public relations
4045	public safety
830	public sector
4136	public service
734	public service employee
5568	public statement
4289	public stock
4512	public transport
4565	public works
7934	public-private partnership
2859	publication
2861	publication of a law
2864	publication of accounts
2865	publication of tariffs
2153	Publications Office
2996	publicly owned forest
1745	publisher
667	publishing
5569	publishing deadline
233	publishing of prices
2562	Puerto Rico
1375	pulp and paper industry
3851	pump
716	pupil
4983	purchase
2642	purchase price
1226	purchasing habits
2575	purchasing power
2241	purchasing power parity
2571	push towing
2866	Qatar
5135	Quaestor of the EP
1750	qualified majority
6271	qualitative analysis
5480	quality control circle
6100	quality control of agricultural products
180	quality control of industrial products
1562	quality label
2870	quality of life
2869	quality of the environment
5233	quality standard
6272	quantitative analysis
3591	quantitative restriction
2872	quantity of fish landed
2230	quasi-fiscal charge
4013	quaternary sector
1481	question put to a minister
1242	question time
2878	quorum
6765	quote
1585	rabbit
2955	rabbit meat
2988	rabies
100	racial conflict
458	racial discrimination
2881	racism
2884	radiation protection
3050	radical party
2176	radio equipment
3875	radio telecommunications
686	radioactive effluent
1840	radioactive materials
2539	radioactive pollution
347	radioactive waste
2882	radioactivity
5338	radiobiology
1032	rafting
3430	rail network
4514	rail transport
5243	railway industry
7358	railway station
4382	railway tariff
7412	rapid reaction force
5290	rare gas
3550	rate of work
2901	ratification of an agreement
2902	ratio
3808	raw chemical industry
1839	raw material
1569	raw milk
4316	raw sugar
8319	Razgrad region  [V4.3]
2961	re-export
3175	re-import
3177	re-integration into school
3788	reactor cooling system
823	real estate business
298	real estate credit
1805	real estate market
2815	real property
2905	rearmament
6356	reassignment
1174	rebel government
1674	receivership
4450	reclaimed land
8457	recognition of a state  [V4.3]
2932	recognition of diplomas
5178	recognition of studies
6099	recognition of vocational training qualifications
2926	recommendation
2776	reconstituted product
3871	record
451	record library
3873	recording
2125	recording equipment
3869	recording medium
2943	recruitment
5819	recycled product
2946	recycling of capital
3651	recycling technology
312	Red Cross
5737	Red Sea
4724	red wine
3263	redemption
1682	redemption of public debt
3068	redevelopment aid
2938	redirection of production
2959	rediscounting
3072	redistribution of income
2685	reduced price
6400	reduction of gas emissions
3960	reduction of sentence
2953	reduction of working time
1648	redundancy
2657	reference price
3980	reference to the EC Court of Justice for a preliminary ruling
2966	referendum
3194	reflation
2969	reform of the CAP
2777	refrigerated product
1390	refrigeration industry
2986	refugee
2993	refusal to bid
2998	refusal to sell
3031	region
5846	region dependent on fishing
3392	Region of Murcia
6782	region-EU relationship
59	regional accounting
437	regional agency
976	regional aid
6034	regional and local authorities
5502	regional authority
7384	regional budget
221	regional cooperation
5171	regional culture
431	regional development
462	regional disparity
660	regional economy
5607	regional election
2445	regional farm policy
3256	regional finances
6389	regional geography
5120	regional government
1468	regional integration
1497	regional investment
5703	regional language
5599	regional law
6926	regional market
2245	regional parliament
2407	regional planning
7380	regional police
2515	regional policy
6927	regional security
6882	regional State
4268	regional statistics
4532	regional transport
3088	regionalisation
3094	regionalisation of trade
3096	regionalism
7378	regionalist party
4840	regions and communities of Belgium
6136	regions of Austria
8301	regions of Bulgaria  [V4.3]
337	regions of Denmark
7855	regions of Estonia
6135	regions of Finland
1088	regions of France
1329	regions of Germany
1184	regions of Greece
7879	regions of Hungary
1506	regions of Ireland
1520	regions of Italy
7861	regions of Latvia
7868	regions of Lithuania
7814	regions of Poland
2564	regions of Portugal
8189	regions of Romania  [V4.3]
7817	regions of Slovakia
7815	regions of Slovenia
864	regions of Spain
6138	regions of Sweden
7816	regions of the Czech Republic
2288	regions of the Netherlands
3780	regions of the United Kingdom
3662	registered trademark
1301	registration of a company
694	registration of voters
530	registration tax
3099	regulation
2972	regulation of agricultural production
3148	regulation of investments
6139	regulation of telecommunications
3172	regulation of transactions
4271	regulations for civil servants
8460	reimbursement of aid  [V4.3]
6928	reindeer
2906	reinsurance
6754	reintegration enterprise
3516	reintegration into working life
3182	rejection of the budget
5853	relations between the State and the regions
3479	relations between the two German States
2239	relationship
4114	release on licence
3257	religion
6627	religious conflict
459	religious discrimination
6560	religious fundamentalism
3486	religious group
1454	religious institution
3296	religious sect
6554	religious tourism
3267	remission of export duties
4426	remote sensing
3273	remuneration of work
754	renewable energy
3551	renewable resources
5833	renewal of an agreement
3380	rent regulations
817	rental business
3265	reparcelling
3323	repatriation grant
2890	repatriation of capital
6621	repeal
5142	repentance
3138	replacement of resources
3345	replanting
2891	report
8424	representative democracy  [V4.3]
2689	representative market price
2687	representative price
4395	representative rate
3389	repression
7135	reproductive health
3404	reprography
5857	reptile
3413	republic
2259	Republican Party
3417	requisitioning of workers
137	rescheduling of public debt
2914	research
5237	research and development
3660	research body
3652	research budget
1894	research method
2478	research policy
2795	research programme
2801	research project
2896	research report
6306	research results
3655	research staff
5865	reservation
3440	reserve army
1970	reserve currency
3443	reserves
3460	residence
4004	residence permit
4787	residential area
1949	residential mobility
379	resignation of the government
3478	resin
6361	resistance of materials
3470	resolution
5867	resolution of parliament
6289	Resolution of the Council of the European Union
6290	resolution of the European Council
3531	resources of the sea
1756	respiratory disease
4435	rest period
3611	restoration of customs duties
8443	restorative justice  [V4.3]
3588	restriction of liberty
3581	restriction on competition
802	restrictive trade practice
4309	restrictive-practice authorisation
354	restrictive-practice notification
7215	result of the vote
2434	retail outlet
2652	retail price
4666	retail selling
5	retail trade
3623	retired person
5329	retirement conditions
3921	retroactivity of a law
1911	return migration
2960	revaluation
2911	revenue
5870	revision of an agreement
5872	revision of financial perspectives
5871	revision of the EC Treaty
5457	Rhine Valley
3713	Rhineland-Palatinate
3714	Rhône-Alpes
3732	rice
7864	Riga
5596	right of action
5597	right of asylum
532	right of establishment
8426	right of personal portrayal  [V4.3]
546	right of pre-emption
547	right of repossession
514	right to culture
543	right to demonstrate
3915	right to development
512	right to education
6628	right to health
7411	right to housing
513	right to information
516	right to justice
7348	right to physical integrity
717	right to stand for election
531	right to stopover
533	right to strike
548	right to vote
520	right to work
7352	rights of access
552	rights of aliens
5600	rights of civil servants
553	rights of minorities
3974	rights of the defence
538	rights of the individual
6116	Rio Group
3387	Rioja
4074	risk prevention
8461	river tourism  [V4.3]
153	road building
5209	road cabotage
3438	road network
4047	road safety
4741	road services department
3127	road traffic
4533	road transport
5215	road transport tariff
3117	roadworthiness tests
3740	robotics
3744	robotisation
5874	rodent
4756	roll-call vote
2234	rolling stock
7350	Roman law
3763	Romania
2416	root crop
1607	root vegetable
4723	rosé wine
5875	royalism
1387	rubber industry
5622	rule of law
885	rule under emergency powers
3561	rules of procedure
1538	ruling
5997	ruling class
6033	rural community
1542	rural development
1222	rural habitat
1923	rural migration
2558	rural population
3079	rural region
507	rural settlement
7391	rural sociology
3341	rural tourism
8315	Ruse region  [V4.3]
5876	Russia
3784	Rwanda
4059	rye
1561	Réunion
8367	SAARC countries  [V4.3]
3903	Saarland
3787	Saba
7397	sacred text
468	safety device
5234	safety standard
3804	Sahel
8547	Saint Barthélemy  [V4.3]
3812	Saint Eustatius
3830	Saint Helena
3403	Saint Kitts and Nevis
3833	Saint Lucia
3816	Saint Martin
3823	Saint Pierre and Miquelon
3405	Saint Vincent and the Grenadines
8516	Salaj  [V4.3]
4663	sale
407	sales agent
3070	sales aid
2786	sales occupation
2803	sales promotion
3604	sales representative
3603	sales staff
3758	salt
4794	SALT Agreement
2779	salted product
608	saltwater
6198	Salzburg
3858	Samoa
4213	sample survey
623	sampling
3814	San Marino
3891	Sardinia
3905	satellite
30	satellite communications
6852	satellite navigation
4712	satellite town
8515	Satu Mare  [V4.3]
2336	Saudi Arabia
834	savings
5089	savings bank
7826	Savinjska
6825	sawmill
5879	Saxony
5880	Saxony-Anhalt
6192	scanner
5405	Schengen Agreement
6626	Schengen Information System
3918	Schleswig-Holstein
627	school abroad
373	school age
1098	school attendance
7341	school canteen
1927	school environment
1081	school fees
1444	school inspection
1597	school legislation
4705	school life
1855	school medicine
3606	school results
1784	school textbook
4534	school transport
3216	school-industry relations
3280	school-working life relations
3968	schooling
4554	schoolwork
304	Scientific and Technical Research Committee
3842	scientific apparatus
5473	scientific calculation
223	scientific cooperation
6303	scientific discovery
798	scientific education
5122	scientific exchange
4869	scientific library
5808	scientific press
3586	scientific profession
2797	scientific progress
7130	scientific report
2924	scientific research
663	Scotland
5601	screen
5882	sculpture
1870	sea
2437	sea fish
2308	sea fishing
1050	sea-bed
6406	seal
3972	search
6773	search engine
5941	seasonal employment
1925	seasonal migration
5980	seasonal unemployment
4563	seasonal worker
4180	seat of Community institution
2201	SEATO
4701	second ballot
199	second Lomé Convention
5584	second stage of EMU
7214	Second World War
799	secondary education
4018	secondary legislation
3464	secondary residence
4016	secondary sector
4766	secret ballot
4140	secret service
5170	secret society
3680	secretarial allowance
3583	secretarial staff
5885	secretariat of an Institution
5279	Secretariat of the Pacific Community
4178	Secretary General of an Institution
3803	section
4817	sectoral agreement
995	sectoral aid
2408	sectoral planning
787	secular education
5625	secular State
6862	secularity
4646	securities
4025	security of supply
5888	security services
6391	sedimentology
4081	seed
6902	seed capital
1668	seed flax
2409	seedling
3141	seismic monitoring
4176	seismology
3839	seizure of goods
4072	selection of pupils
444	selective dissemination of information
3008	selective distribution agreement
1600	self-defence
4216	self-determination
3545	self-employed person
6008	self-employment
4226	self-financing
4233	self-management
6609	self-regulation
3211	self-service store
330	self-sufficiency farming
5201	self-sufficiency in energy
3488	self-sufficiency in food
4389	self-sufficiency rate
4186	self-supply
3210	selling at a loss
2664	selling price
2780	semi-manufactured goods
4084	semi-metal
4535	semi-public transport
2209	semi-skilled worker
1103	semi-soft cheese
4092	Senegal
5085	senior management
5436	seniority
5958	sensitive area
2781	sensitive product
2339	separated person
4093	separation of powers
5892	Serbia
6223	Serbia and Montenegro
4095	sericulture
4099	service
6365	service concession
1384	service industry
3610	service occupation
5206	services company
5725	services contract
6369	services of general interest
4145	sesame
1144	set-aside
3112	settlement of disputes
1343	severance pay
8311	Severen tsentralen (Bulgaria)  [V4.3]
8317	Severoiztochen (Bulgaria)  [V4.3]
8324	Severozapaden (Bulgaria)  [V4.3]
6408	sewage sludge
681	sex education
454	sexual discrimination
3911	sexual freedom
5659	sexual harassment
1942	sexual minority
3353	sexual mutilation
5572	sexual offence
6616	sexual tourism
4727	sexual violence
7389	sexuality
5721	sexually transmitted disease
4148	Seychelles
5074	shadow cabinet
3698	shape-memory alloy
5362	share
5218	share capital
1890	share farming
5389	shareholder
2264	shareholding
2211	sheep
1108	sheep's milk cheese
4691	sheepmeat
3802	sheet
2999	shellfish farming
4553	shift work
5211	ship canal
2282	ship's flag
3100	ship's passport
155	shipbuilding
3129	shipping policy
5353	shopping centre
286	short-term credit
2458	short-term economic policy
112	short-term economic prospects
1001	short-term financing
2612	short-term forecast
5979	short-time working
2317	shortage
163	shorter working week
8320	Shumen region  [V4.3]
8504	Sibiu  [V4.3]
4155	Sicily
102	sick leave
4161	Sierra Leone
469	signalling device
3466	signature of an agreement
1751	silent majority
7967	Silesia province
8321	Silistra region  [V4.3]
4207	silk
6319	silo
2514	silver
4352	silviculture
1753	simple majority
3181	simplification of formalities
6257	simplification of legislation
6267	simulation
4164	Singapore
3180	single document
4034	Single European Act
5795	single exchange-rate policy
3299	single market
5797	single monetary policy
2238	single parent
8459	single payment scheme  [V4.3]
3976	single-ballot system
4142	single-crop farming
1693	single-family housing
4173	sisal
3785	siting of power stations
445	size of business
8282	Sjælland  [V4.3]
6351	skill obsolescence
2208	skilled worker
1570	skimmed milk
2958	skimmed milk powder
5716	skin disease
7999	Skåne county
1888	slaughter animal
1857	slaughter of animals
2620	slaughter premium
4745	slaughtered poultry
857	slavery
8330	Sliven region  [V4.3]
5859	Slovakia
5898	Slovenia
2643	sluice-gate price
4874	slum
3622	small and medium industries
2359	small and medium-sized enterprises
2358	small business
3620	small industry
3592	small retailer
2361	small town
2360	smallholding
2757	smoked product
4374	smoking
8309	Smolyan region  [V4.3]
6245	Småland and the islands (Sweden)
6046	social adjustment
1820	social analysis
3357	social assistance
4887	social audit
6549	social behaviour
3344	social budget
5382	social change
6002	social class
6081	social clause
101	social conflict
282	social cost
1547	social court
7216	social democracy
2260	Social Democratic Party
432	social development
5587	social dialogue
6105	social dumping
3082	social economy
3358	social facilities
7131	social impact
1353	social indicator
1420	social inequality
1469	social integration
6752	social labelling
580	social legislation
4706	social life
3372	social medicine
1951	social mobility
2011	social movement
2083	social norm
6552	social pact
2270	social participation
3572	social partners
2517	social policy
6253	Social Policy Agreement
2690	social problem
3179	social rehabilitation
3899	social rights
3748	social role
3956	social sciences
4050	social security
3359	social security legislation
4143	social services
85	social situation
4277	social status
4305	social structure
772	social survey
6785	social transfers
4881	social well-being
3360	social work
4564	social worker
2605	social-security benefit
250	social-security contribution
4028	social-security harmonisation
4188	socialism
1479	Socialist International
2261	Socialist Party
2873	socially disadvantaged class
851	sociocultural facilities
3487	sociocultural group
86	socioeconomic conditions
4205	sociology
7393	sociology of education
7390	sociology of law
5275	socioprofessional category
5288	sodium
8337	Sofia City region  [V4.3]
8336	Sofia District region  [V4.3]
1106	soft cheese
744	soft energy
4582	soft fruit
4419	soft technology
1696	software
6381	soil analysis
6386	soil chemistry
1577	soil conditioning
1483	soil improvement
2534	soil pollution
2596	soil preparation
2842	soil protection
3536	soil resources
3931	soil science
6392	soil type
2482	solar architecture
6031	solar collector
756	solar energy
2256	solar energy end-use applications
824	sole proprietorship
3857	Solomon Islands
4211	solvent
4212	Somalia
4215	sorghum
1515	sound insulation
3856	sound reproduction equipment
4221	source of aid
4220	source of information
4222	source of law
321	South Africa
1624	South America
2848	South Asia
5446	South Asian Association for Regional Cooperation
1248	South Holland
235	South Korea
6239	South Sweden
2858	South-East Asia
3398	South-East England
7820	South-east Slovenia
224	South-South cooperation
3399	South-West England
7896	Southern Aegean
342	Southern Africa
8403	Southern African Customs Union  [V4.3]
8399	Southern African Development Community  [V4.3]
7899	Southern Alföld
7840	Southern Bohemia
7860	Southern Estonia
912	Southern Europe
6251	Southern Finland
7844	Southern Moravia
7904	Southern Transdanubia
4210	soya bean
2951	soya bean oil
5216	space navigation
4185	space policy
3999	space property right
5238	space research
6382	space science
3095	space station
5239	space technology
3092	space transport
3093	space vehicle
3431	space-based weapons
863	Spain
2378	spare part
4722	sparkling wine
2598	Speaker of Parliament
3798	special chemicals
587	special drawing rights
682	special education
6273	special leave
6823	special metal
3694	special polymer
5817	special procedure
3832	special steels
3264	special tax
872	special-status institution
2837	specialisation agreement
4240	specialisation of trade
22	specialised committee
3183	specification of tariff heading
5301	spectrometry
5153	speculative funds
452	speech
3143	speed control
7943	speed reading
601	spirits
7827	Spodnjeposavska
5771	sponsorship
4245	sport
3338	sport fishing
5723	sporting event
5766	sports body
2745	sports equipment
853	sports facilities
1790	spot market
5924	spreadsheet
4246	Sri Lanka
4247	Stabex
8285	stabilisation and association agreement  [V4.3]
6212	stability pact
6340	stability programme
2342	staff
2267	staff assessment
4273	staff regulations
3702	staggering of holidays
3147	stagnant water
4401	stamp duty
2663	standage
2077	standard
5731	standard agreement health care
2062	standard of living
2076	standardisation
4372	standardised accounting system
21	standing committee
8310	Stara Zagora region  [V4.3]
1654	starch
3508	START agreement
6755	start-up
883	State
889	State aid
938	State farm
5894	State health service
1981	State monopoly
886	state of emergency
5884	State secret
4	State trading
4446	state-owned land
2096	stateless person
4156	stationing of forces
1895	statistical method
4256	statistics
4269	status of Berlin
4270	status of Jerusalem
6893	status of the person elected
7217	Statute for Members of the Parliament
2587	statutory power
5065	steel
7955	stem cell
6537	stepfamily
4278	sterilisation
1576	sterilised milk
4725	still wine
5911	stimulant
4280	stock
3233	stock exchange
248	stock-exchange listing
2150	stock-exchange transaction
6237	Stockholm
4292	stockpiling of weapons
6822	stone
1117	stone fruit
4291	storage
5140	storage capacity
276	storage cost
4294	storage of food
3734	storage of hydrocarbons
3133	storage of waste
2624	storage premium
422	strait
3448	strategic defence
3421	strategic nuclear weapon
6701	strategic reserves
5798	stratospheric pollutant
2540	stratospheric pollution
6738	street children
1186	strike
4721	strip
6061	structural adjustment
5580	structural expenditure
1041	structural fluctuation
5138	Structural Funds
2518	structural policy
5981	structural unemployment
897	student
1950	student mobility
7388	student residence
6199	Styria
4229	sub-proletariat
5424	sub-Saharan Africa
4232	subcontracting
5901	submarine
998	subsidiary
4132	subsidiary budget
1695	subsidised housing
647	subsistence economy
615	subsistence farming
4086	subsistence level income
1694	substandard housing
6044	substitute fuel
2751	substitute product
4803	subtropical zone
4804	suburban area
4538	suburban transport
8456	succession of states  [V4.3]
8509	Suceava  [V4.3]
4638	suckler cow
3793	sucrose
8495	Sud — Muntenia (Romania)  [V4.3]
8496	Sud-Est (Romania)  [V4.3]
8497	Sud-Vest Oltenia (Romania)  [V4.3]
4217	Sudan
5103	Suez Canal
4314	sugar
4858	sugar beet
5106	sugar cane
1394	sugar industry
251	sugar levy
2733	sugar product
2887	sugar refining
4323	suicide
4325	Sulawesi
4218	sulphur
4326	Sumatra
78	summarising
2964	summary procedure
1241	summertime
3637	summit meeting
3548	Sunday working
4472	sunflower
2952	sunflower seed oil
3691	superconducting alloy
1732	supermarket
481	supervisor
1448	supervisory body
2579	supervisory power
870	supplementary aid for products
5061	supplementary budget
1007	supplementary financing
3664	supplementary income
3362	supplementary pension
4073	supplementary trade mechanism
1078	supplier
1796	supplies contract
2292	supply
2128	supply and demand
4885	supply balance sheet
1851	support mechanism
2483	support policy
2662	support price
3269	support tariff
4334	supranationality
4510	surface transport
610	surface water
5487	surgeon
5970	surgery
4342	Surinam
3315	surname
4285	surplus stock
3311	surrogate mother
5144	surveillance
6268	surveillance concerning imports
2601	survivor's benefit
4348	suspension of aid
4350	suspension of customs duties
5374	suspension of payments
4349	suspension of sentence
6308	sustainable agriculture
5585	sustainable development
6324	sustainable forest management
6850	sustainable mobility
294	swap arrangement
4351	Swaziland
4320	Sweden
683	sweetener
2560	swine
4324	Switzerland
8283	Syddanmark  [V4.3]
6885	symbol of State
2846	synthetic protein
5241	synthetic rubber
4354	Syria
4170	syrup
4355	Sysmin
5684	systems interconnection
3888	São Tomé and Príncipe
8003	Södermanland county
4718	table wine
2603	tactical nuclear weapon
4375	Taiwan
5925	Tajikistan
2129	takeover bid
4830	tanker
3838	tantalum
4376	Tanzania
2676	target price
8322	Targovishte region  [V4.3]
6155	Taric
4836	tariff agreement
810	tariff barrier
2387	tariff ceiling
932	tariff exemption
2050	tariff negotiations
2069	tariff nomenclature
2519	tariff policy
4385	tariff preference
161	tariff quota
2957	tariff reduction
4805	tariff zone
7875	Tauragė county
1310	tax
57	tax authorities
924	tax avoidance
6029	tax collection
3261	tax convention
6736	tax debt write-off
1095	tax evasion
935	tax exemption
1234	tax harmonisation
4279	tax incentive
3262	tax inspection
561	tax law
3951	tax offence
1325	tax on capital
1321	tax on consumption
1330	tax on employment income
1326	tax on income
1328	tax on investment income
2977	tax on oils and fats
1327	tax on profits of self-employment
7351	tax rebate
6343	tax reform
365	tax relief
5566	tax return
1021	tax system
5647	tax-free allowance
3685	taxable income
5927	taxi
170	taxpayer
4454	tea
777	teacher
1071	teacher training
778	teaching
2794	teaching curriculum
3278	teaching materials
3683	teaching method
6763	teaching quality
3279	teaching software
4550	team work
811	technical barrier
3693	technical ceramics
225	technical cooperation
801	technical education
3587	technical profession
3641	technical regulations
3649	technical rule
3645	technical specification
5235	technical standard
5383	technological change
